iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ECU,South America,Ecuador,1/3/2020,6.0,6.0,,,,,0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/3/2020,6.0,0.0,,,,,0.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/3/2020,7.0,1.0,,,,,0.397,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/3/2020,10.0,3.0,,,,,0.567,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/3/2020,13.0,3.0,,,,,0.737,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/3/2020,13.0,0.0,1.857,,,0.0,0.737,0.0,0.105,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/3/2020,13.0,0.0,1.857,,,0.0,0.737,0.0,0.105,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/3/2020,14.0,1.0,1.143,,,0.0,0.794,0.057,0.065,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/3/2020,15.0,1.0,1.286,,,0.0,0.85,0.057,0.073,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/3/2020,15.0,0.0,1.143,,,0.0,0.85,0.0,0.065,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/3/2020,17.0,2.0,1.0,,,0.0,0.964,0.113,0.057,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,12/3/2020,17.0,0.0,0.571,,,0.0,0.964,0.0,0.032,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,13/3/2020,17.0,0.0,0.571,,,0.0,0.964,0.0,0.032,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,14/3/2020,28.0,11.0,2.143,2.0,2.0,0.286,1.587,0.623,0.121,0.113,0.113,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,15/3/2020,28.0,0.0,2.0,2.0,0.0,0.286,1.587,0.0,0.113,0.113,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,16/3/2020,37.0,9.0,3.143,2.0,0.0,0.286,2.097,0.51,0.178,0.113,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,17/3/2020,58.0,21.0,6.143,2.0,0.0,0.286,3.287,1.19,0.348,0.113,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,18/3/2020,111.0,53.0,13.429,2.0,0.0,0.286,6.291,3.004,0.761,0.113,0.0,0.016,,,,,,,,,,,480.0,0.027,,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,19/3/2020,199.0,88.0,26.0,3.0,1.0,0.429,11.279,4.988,1.474,0.17,0.057,0.024,2.73,,,,,,,,,192.0,672.0,0.038,0.011,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,20/3/2020,367.0,168.0,50.0,5.0,2.0,0.714,20.801,9.522,2.834,0.283,0.113,0.04,2.7,,,,,,,,,287.0,959.0,0.054,0.016,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,21/3/2020,506.0,139.0,68.286,7.0,2.0,0.714,28.68,7.878,3.87,0.397,0.113,0.04,2.63,,,,,,,,,222.0,1181.0,0.067,0.013,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,22/3/2020,789.0,283.0,108.714,14.0,7.0,1.714,44.72,16.04,6.162,0.794,0.397,0.097,2.54,,,,,,,,,480.0,1661.0,0.094,0.027,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,23/3/2020,981.0,192.0,134.857,18.0,4.0,2.286,55.603,10.882,7.644,1.02,0.227,0.13,2.43,,,,,,,,,411.0,2072.0,0.117,0.023,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,24/3/2020,1082.0,101.0,146.286,27.0,9.0,3.571,61.327,5.725,8.291,1.53,0.51,0.202,2.31,,,,,,,,,235.0,2307.0,0.131,0.013,,,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,25/3/2020,1173.0,91.0,151.714,28.0,1.0,3.714,66.485,5.158,8.599,1.587,0.057,0.211,2.2,,,,,,,,,291.0,2598.0,0.147,0.016,303.0,0.017,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,26/3/2020,1403.0,230.0,172.0,34.0,6.0,4.429,79.521,13.036,9.749,1.927,0.34,0.251,2.12,,,,,,,,,527.0,3125.0,0.177,0.03,350.0,0.02,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,27/3/2020,1595.0,192.0,175.429,36.0,2.0,4.429,90.404,10.882,9.943,2.04,0.113,0.251,2.04,,,,,,,,,443.0,3568.0,0.202,0.025,373.0,0.021,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,28/3/2020,1823.0,228.0,188.143,48.0,12.0,5.857,103.327,12.923,10.664,2.721,0.68,0.332,1.99,,,,,,,,,367.0,3935.0,0.223,0.021,393.0,0.022,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,29/3/2020,1924.0,101.0,162.143,58.0,10.0,6.286,109.051,5.725,9.19,3.287,0.567,0.356,1.93,,,,,,,,,188.0,4123.0,0.234,0.011,352.0,0.02,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,30/3/2020,1962.0,38.0,140.143,60.0,2.0,6.0,111.205,2.154,7.943,3.401,0.113,0.34,1.89,,,,,,,,,96.0,4219.0,0.239,0.005,307.0,0.017,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,31/3/2020,2240.0,278.0,165.429,75.0,15.0,6.857,126.962,15.757,9.376,4.251,0.85,0.389,1.87,,,,,,,,,609.0,4828.0,0.274,0.035,360.0,0.02,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,1/4/2020,2748.0,508.0,225.0,93.0,18.0,9.286,155.755,28.793,12.753,5.271,1.02,0.526,1.83,,,,,,,,,763.0,5591.0,0.317,0.043,428.0,0.024,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,2/4/2020,3163.0,415.0,251.429,120.0,27.0,12.286,179.277,23.522,14.251,6.802,1.53,0.696,1.77,,,,,,,,,711.0,6302.0,0.357,0.04,454.0,0.026,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,3/4/2020,3368.0,205.0,253.286,145.0,25.0,15.571,190.897,11.619,14.356,8.219,1.417,0.883,1.71,,,,,,,,,354.0,6656.0,0.377,0.02,441.0,0.025,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,4/4/2020,3465.0,97.0,234.571,172.0,27.0,17.714,196.395,5.498,13.295,9.749,1.53,1.004,1.68,,,,,,,,,178.0,6834.0,0.387,0.01,414.0,0.023,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,5/4/2020,3646.0,181.0,246.0,180.0,8.0,17.429,206.653,10.259,13.943,10.202,0.453,0.988,1.67,,,,,,,,,415.0,7249.0,0.411,0.024,447.0,0.025,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,6/4/2020,3747.0,101.0,255.0,191.0,11.0,18.714,212.378,5.725,14.453,10.826,0.623,1.061,1.66,,,,,,,,,341.0,7590.0,0.43,0.019,482.0,0.027,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,7/4/2020,3747.0,0.0,215.286,191.0,0.0,16.571,212.378,0.0,12.202,10.826,0.0,0.939,1.67,,,,,,,,,361.0,7951.0,0.451,0.02,446.0,0.025,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,8/4/2020,4450.0,703.0,243.143,242.0,51.0,21.286,252.224,39.846,13.781,13.716,2.891,1.206,1.69,,,,,,,,,707.0,8658.0,0.491,0.04,438.0,0.025,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,9/4/2020,4965.0,515.0,257.429,272.0,30.0,21.714,281.414,29.19,14.591,15.417,1.7,1.231,1.67,,,,,,,,,981.0,9639.0,0.546,0.056,477.0,0.027,,,people tested,,,,,,,,,,93.52,17643060.0,66.939,28.1,7.104,4.458,10.581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
